"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff","era","xera","era_minus_xera_diff"
"Biagini, Joe","607352","2021","13","9",0.2,0.17,0.03,0.2,0.187,0.013000000000000012,0.264,0.248,0.016000000000000014,0,2.55,"-2.55"
"Crawford, Kutter","676710","2021","13","9",0.556,0.48,0.07600000000000007,1,1.061,-0.06099999999999994,0.559,0.568,-0.008999999999999897,"22.50","20.34","2.16"
"Moronta, Reyes","606625","2021","13","11",0.077,0.173,-0.09599999999999999,0.308,0.399,-0.09100000000000003,0.154,0.242,-0.088,"2.25","2.43","-0.18"
"Flaa, Jay","664852","2021","13","7",0.3,0.239,0.061,0.9,0.619,0.281,0.536,0.434,0.10200000000000004,"13.50","9.06","4.44"
"Rosscup, Zac","573127","2021","13","7",0.3,0.278,0.021999999999999964,0.6,0.624,-0.02400000000000002,0.398,0.398,0,"3.00","7.25","-4.25"
"Koerner, Brody","621259","2021","13","9",0.2,0.289,-0.08899999999999997,0.3,0.345,-0.044999999999999984,0.325,0.379,-0.05399999999999999,"3.00","6.43","-3.43"
"Alaniz, R.J.","595798","2021","13","6",0.111,0.294,-0.183,0.444,0.655,-0.21100000000000002,0.37,0.489,-0.119,"3.38","12.63","-9.255"
"Contreras, Roansy","672710","2021","12","7",0.273,0.184,0.08900000000000002,0.364,0.336,0.02799999999999997,0.308,0.259,0.04899999999999999,0,2.79,"-2.79"
"García, Rony","665621","2021","12","8",0.1,0.248,-0.148,0.4,0.701,-0.30099999999999993,0.282,0.436,-0.15400000000000003,"2.46","9.17","-6.715"
"Kickham, Mike","592464","2021","12","8",0.5,0.257,0.243,0.9,0.363,0.537,0.608,0.339,0.26899999999999996,"13.50","4.95","8.55"
"Bazardo, Eduard","660825","2021","12","7",0.1,0.101,-0.0010000000000000009,0.2,0.283,-0.08299999999999996,0.219,0.247,-0.027999999999999997,0,2.53,"-2.53"
"Seabold, Connor","657756","2021","12","10",0.3,0.342,-0.04200000000000004,0.7,0.634,0.06599999999999995,0.459,0.456,0.0030000000000000027,"6.00","10.35","-4.35"
"Nogosek, Stephen","668665","2021","12","7",0.25,0.23,0.01999999999999999,0.75,0.581,0.16900000000000004,0.408,0.337,0.07099999999999995,"6.00","4.89","1.11"
"Castro, Harold","605612","2021","11","8",0,0.192,-0.192,0,0.425,-0.425,0.189,0.377,-0.188,0,6.35,"-6.35"
"Peterson, Jace","607054","2021","11","8",0.4,0.334,0.066,0.5,0.425,0.07500000000000001,0.416,0.368,0.04799999999999999,"9.00","5.99","3.01"
"Brennan, Brandon","592165","2021","11","8",0.333,0.254,0.07900000000000001,0.333,0.308,0.025000000000000022,0.366,0.333,0.032999999999999974,0,4.76,"-4.76"
"Criswell, Cooper","681867","2021","10","10",0.6,0.42,0.18,0.9,0.505,0.395,0.633,0.403,0.22999999999999998,"20.25","7.48","12.77"
"Hartman, Ryan","670057","2021","10","8",0.3,0.225,0.07499999999999998,0.6,0.499,0.10099999999999998,0.376,0.303,0.07300000000000001,"3.86","3.87","-0.013"
"McRae, Alex","656725","2021","10","8",0.333,0.364,-0.030999999999999972,0.333,0.61,-0.27699999999999997,0.333,0.44,-0.10699999999999998,"4.50","9.40","-4.9"
"Tinoco, Jesus","622786","2021","10","8",0.625,0.621,0.0040000000000000036,1.75,1.547,0.20300000000000007,0.919,0.86,0.05900000000000005,"33.75","205.38","-171.63"
"Dickson, Brandon","505447","2021","10","9",0.5,0.334,0.16599999999999998,1,0.659,0.34099999999999997,0.625,0.418,0.20700000000000002,"13.50","8.21","5.29"
"Strop, Pedro","467008","2021","10","5",0.25,0.262,-0.01200000000000001,0.25,0.29,-0.03999999999999998,0.314,0.33,-0.016000000000000014,0,4.66,"-4.66"
"Lail, Brady","621078","2021","10","9",0.4,0.187,0.21300000000000002,0.8,0.496,0.30400000000000005,0.501,0.284,0.21700000000000003,"13.50","3.37","10.13"
"Peralta, David","444482","2021","9","7",0.5,0.457,0.04299999999999998,1,0.972,0.028000000000000025,0.636,0.607,0.029000000000000026,"27.00","25.89","1.11"
"Paulino, David","600944","2021","9","9",0.333,0.364,-0.030999999999999972,0.778,0.741,0.03700000000000003,0.459,0.465,-0.006000000000000005,"9.00","10.93","-1.93"
"O'Brien, Riley","676617","2021","9","4",0.333,0.351,-0.01799999999999996,1.333,1.084,0.2489999999999999,0.676,0.623,0.05300000000000005,"13.50","28.66","-15.16"
"Strider, Spencer","675911","2021","9","8",0.25,0.27,-0.020000000000000018,0.625,0.419,0.20600000000000002,0.397,0.345,0.052000000000000046,"3.86","5.16","-1.303"
"Brewer, Colten","605155","2021","9","5",0.667,0.351,0.31600000000000006,0.667,0.479,0.18800000000000006,0.621,0.47,0.15100000000000002,"36.00","11.27","24.73"
"Lee, Dylan","669276","2021","9","6",0.333,0.364,-0.030999999999999972,0.889,0.752,0.137,0.495,0.466,0.02899999999999997,"9.00","11.00","-2"
"García, Robel","596825","2021","8","8",0.625,0.408,0.21700000000000003,1.5,0.741,0.759,0.877,0.484,0.393,"36.00","12.25","23.75"
"Lobstein, Kyle","543456","2021","8","6",0.429,0.313,0.11599999999999999,0.857,0.678,0.17899999999999994,0.557,0.449,0.10800000000000004,"20.25","9.92","10.33"
"Espinal, Raynel","642659","2021","8","7",0.286,0.332,-0.04600000000000004,0.429,0.384,0.044999999999999984,0.352,0.361,-0.009000000000000008,"9.00","5.73","3.27"
"Syndergaard, Noah","592789","2021","8","6",0.375,0.303,0.07200000000000001,0.875,0.646,0.22899999999999998,0.516,0.395,0.121,"9.00","7.12","1.88"
"Mercedes, Yermín","606213","2021","7","5",0.6,0.717,-0.11699999999999999,0.8,0.992,-0.19199999999999995,0.626,0.724,-0.09799999999999998,"9.00","57.31","-48.31"
"Bemboom, Anthony","621532","2021","7","7",0.429,0.424,0.0050000000000000044,1.143,0.586,0.557,0.641,0.433,0.20800000000000002,"18.00","9.00","9"
"Hardy, Blaine","543278","2021","7","5",0.6,0.262,0.33799999999999997,0.6,0.287,0.313,0.555,0.318,0.23700000000000004,"18.00","4.30","13.7"
"Guillorme, Luis","641645","2021","7","6",0.5,0.552,-0.052000000000000046,0.667,0.652,0.015000000000000013,0.527,0.544,-0.017000000000000015,"18.00","17.58","0.42"
"Phillips, Brett","621433","2021","7","5",0.4,0.29,0.11000000000000004,0.4,0.333,0.067,0.449,0.394,0.05499999999999999,"9.00","7.07","1.93"
"Pérez, Hernán","541650","2021","7","5",0.143,0.168,-0.025000000000000022,0.429,0.205,0.224,0.224,0.16,0.064,0,1.12,"-1.12"
"Guilmet, Preston","543258","2021","7","6",0.286,0.378,-0.09200000000000003,0.714,0.857,-0.14300000000000002,0.412,0.51,-0.09800000000000003,"4.50","14.32","-9.82"
"Rondón, Angel","667373","2021","7","5",0.167,0.225,-0.057999999999999996,0.167,0.301,-0.13399999999999998,0.224,0.293,-0.06899999999999998,0,3.6,"-3.6"
"Culberson, Charlie","518586","2021","7","7",0.286,0.235,0.05099999999999999,0.286,0.389,-0.10300000000000004,0.251,0.268,-0.017000000000000015,0,2.99,"-2.99"
"Drury, Brandon","592273","2021","7","5",0.6,0.499,0.10099999999999998,1.2,1.157,0.04299999999999993,0.74,0.691,0.049000000000000044,"27.00","45.11","-18.11"
"Nittoli, Vinny","657697","2021","6","3",0.25,0.337,-0.08700000000000002,1,1.173,-0.17300000000000004,0.565,0.641,-0.07600000000000007,"18.00","32.19","-14.19"
"Beede, Tyler","595881","2021","6","3",0.4,0.263,0.137,0.8,0.377,0.42300000000000004,0.528,0.347,0.18100000000000005,"27.00","5.23","21.77"
"Burns, Andy","542992","2021","6","5",0.5,0.506,-0.006000000000000005,1.167,0.955,0.21200000000000008,0.688,0.616,0.07199999999999995,"18.00","27.41","-9.41"
"Almora Jr., Albert","546991","2021","6","4",0.25,0.466,-0.21600000000000003,1,1.348,-0.3480000000000001,0.57,0.731,-0.16100000000000003,"27.00","60.43","-33.43"
"Vasquez, Andrew","607755","2021","6","3",0.167,0.083,0.084,0.167,0.093,0.07400000000000001,0.147,0.085,0.061999999999999986,0,0.38,"-0.38"
"Tauchman, Mike","643565","2021","6","6",0.5,0.551,-0.051000000000000045,0.667,0.632,0.03500000000000003,0.5,0.52,-0.020000000000000018,"9.00","15.21","-6.21"
"Carpenter, Matt","572761","2021","6","5",0.4,0.547,-0.14700000000000002,0.4,0.639,-0.239,0.413,0.557,-0.14400000000000007,0,19.02,"-19.02"
"Schrock, Max","621011","2021","6","5",0,0.222,-0.222,0,0.406,-0.406,0,0.262,-0.262,0,2.85,"-2.85"
"Ramírez, Yefry","606162","2021","6","3",0,0.14,-0.14,0,0.191,-0.191,0.115,0.238,-0.12299999999999998,0,2.35,"-2.35"
"Ruf, Darin","573131","2021","6","6",0.6,0.378,0.22199999999999998,1,0.55,0.44999999999999996,0.56,0.476,0.08400000000000007,"18.00","11.68","6.32"
"Rogers, Jake","668670","2021","6","5",0.4,0.365,0.03500000000000003,0.6,0.809,-0.20900000000000007,0.469,0.52,-0.051000000000000045,"18.00","15.21","2.79"
"Dohy, Kyle","675971","2021","5","3",0.25,0.181,0.069,0.25,0.197,0.05299999999999999,0.314,0.271,0.04299999999999998,0,3.06,"-3.06"
"Turner, Justin","457759","2021","5","5",0.4,0.527,-0.127,0.4,1.018,-0.618,0.352,0.647,-0.29500000000000004,0,33.47,"-33.47"
"Wilkerson, Stevie","592859","2021","5","5",0.4,0.446,-0.045999999999999985,1,1.088,-0.08800000000000008,0.577,0.631,-0.05400000000000005,"9.00","30.17","-21.17"
"Reddick, Josh","502210","2021","5","4",0.5,0.557,-0.05700000000000005,1.5,1.188,0.31200000000000006,0.788,0.718,0.07000000000000006,"13.50","54.81","-41.31"
"Luplow, Jordan","656669","2021","5","5",0.4,0.275,0.125,1,0.617,0.383,0.577,0.37,0.20699999999999996,"9.00","6.07","2.93"
"Betances, Dellin","476454","2021","5","2",0,0.198,-0.198,0,0.228,-0.228,0.283,0.389,-0.10600000000000004,"9.00","6.85","2.15"
"Mendick, Danny","664901","2021","5","3",0.25,0.199,0.05099999999999999,0.25,0.228,0.021999999999999992,0.32,0.294,0.026000000000000023,0,3.63,"-3.63"
"Araúz, Jonathan","660620","2021","5","5",0.5,0.589,-0.08899999999999997,0.75,1.154,-0.4039999999999999,0.424,0.362,0.062,"9.00","5.77","3.23"
"Maile, Luke","571912","2021","5","5",0.4,0.161,0.23900000000000002,1,0.479,0.521,0.577,0.27,0.30699999999999994,"9.00","3.03","5.97"
"Eaton, Adam","594809","2021","5","5",0.4,0.171,0.229,0.4,0.233,0.167,0.352,0.172,0.18,0,1.28,"-1.28"
"Altavilla, Dan","656186","2021","5","3",0.2,0.257,-0.056999999999999995,0.8,0.859,-0.05899999999999994,0.401,0.452,-0.05099999999999999,"6.75","10.11","-3.36"
"Romine, Andrew","461865","2021","5","4",0.4,0.344,0.05600000000000005,1,0.77,0.22999999999999998,0.577,0.459,0.11799999999999994,"9.00","10.54","-1.54"
"Holaday, Bryan","592407","2021","5","3",0.333,0.327,0.006000000000000005,1.333,1.15,0.18300000000000005,0.684,0.641,0.04300000000000004,"9.00","32.19","-23.19"
"Axford, John","446099","2021","5","3",0.667,0.295,0.37200000000000005,0.667,0.335,0.332,0.634,0.445,0.189,"54.00","9.69","44.31"
"Valaika, Pat","642162","2021","5","5",0,0.218,-0.218,0,0.295,-0.295,0,0.221,-0.221,0,2.04,"-2.04"
"Paxton, James","572020","2021","5","2",0,0.044,-0.044,0,0.046,-0.046,0.138,0.17,-0.032,"6.75","1.25","5.5"
"Arroyo, Christian","624414","2021","5","4",0.25,0.294,-0.043999999999999984,1,1.098,-0.09800000000000009,0.54,0.588,-0.04799999999999993,0,23,"-23"
"Roe, Chaz","475054","2021","4","1",0.333,0.321,0.01200000000000001,1,1.11,-0.1100000000000001,0.565,0.608,-0.04300000000000004,"27.00","26.06","0.94"
"Moreland, Mitch","519048","2021","4","3",0.25,0.155,0.095,0.25,0.257,-0.007000000000000006,0.22,0.171,0.04899999999999999,0,1.26,"-1.26"
"Jones, Damon","676103","2021","4","2",0.5,0.419,0.08100000000000002,0.5,0.475,0.025000000000000022,0.566,0.548,0.017999999999999905,0,18.01,"-18.01"
"Stiever, Jonathan","680692","2021","4","4",1,0.747,0.253,1,0.909,0.09099999999999997,0.879,0.719,0.16000000000000003,,55.21,
"Muñoz, Andrés","662253","2021","4","1",0,0.105,-0.105,0,0.112,-0.112,0.346,0.394,-0.04800000000000004,0,7.07,"-7.07"
"Quackenbush, Kevin","534812","2021","4","3",0.75,0.338,0.412,1,0.408,0.5920000000000001,0.75,0.319,0.431,"27.00","4.32","22.68"
"Tom, Ka'ai","664789","2021","4","4",0.25,0.083,0.16699999999999998,0.25,0.086,0.164,0.22,0.087,0.133,0,0.4,"-0.4"
"Fuentes, Joshua","658069","2021","4","4",0.25,0.534,-0.28400000000000003,0.25,0.629,-0.379,0.22,0.505,-0.28500000000000003,0,13.9,"-13.9"
"Baker, Bryan","641329","2021","4","3",0.25,0.354,-0.10399999999999998,0.25,0.409,-0.15899999999999997,0.22,0.338,-0.11800000000000002,0,4.92,"-4.92"
"Cabrera, Asdrúbal","452678","2021","4","4",0.25,0.341,-0.09100000000000003,0.25,0.499,-0.249,0.22,0.361,-0.141,0,5.73,"-5.73"
"Wynns, Austin","642851","2021","4","4",0.25,0.467,-0.21700000000000003,1,1.264,-0.264,0.502,0.708,-0.20599999999999996,"9.00","50.93","-41.93"
"Robertson, Daniel","621002","2021","4","4",0.25,0.337,-0.08700000000000002,0.5,0.561,-0.061000000000000054,0.31,0.389,-0.07900000000000001,0,6.85,"-6.85"
"Bostick, Akeem","641384","2021","4","3",0,0.174,-0.174,0,0.306,-0.306,0.173,0.323,-0.15000000000000002,0,4.45,"-4.45"
"Tarpley, Stephen","605501","2021","4","1",1,0.8,0.19999999999999996,1,0.88,0.12,0.746,0.713,0.03300000000000003,,52.82,
"Ramírez, Roel","641995","2021","4","2",0.5,0.65,-0.15000000000000002,0.5,0.82,-0.31999999999999995,0.566,0.665,-0.09900000000000009,"81.00","37.73","43.27"
"Mathisen, Wyatt","621500","2021","4","4",0.25,0.557,-0.30700000000000005,0.25,1.127,-0.877,0.22,0.703,-0.483,0,49.13,"-49.13"
"Holt, Brock","571788","2021","3","3",0.333,0.298,0.03500000000000003,0.333,0.746,-0.413,0.293,0.427,-0.134,0,8.68,"-8.68"
"Gonzalez, Marwin","503556","2021","3","3",0,0.067,-0.067,0,0.077,-0.077,0,0.068,-0.068,0,0.27,"-0.27"
"Cronenworth, Jake","630105","2021","3","2",0.5,0.036,0.464,0.5,0.042,0.458,0.293,0.135,0.15799999999999997,0,0.83,"-0.83"
"Rizzo, Anthony","519203","2021","3","1",0,0.1,-0.1,0,0.1,-0.1,0.231,0.291,-0.05999999999999997,0,3.55,"-3.55"
"Ort, Kaleb","672391","2021","3","2",0.5,0.456,0.043999999999999984,0.5,0.609,-0.10899999999999999,0.524,0.539,-0.015000000000000013,0,17.05,"-17.05"
"Domínguez, Seranthony","622554","2021","3","2",0,0.108,-0.108,0,0.127,-0.127,0,0.098,-0.098,0,0.48,"-0.48"
"Evans, Phillip","595943","2021","3","3",0,0.129,-0.129,0,0.233,-0.233,0,0.15,-0.15,0,1,"-1"
"Allgeyer, Nick","680430","2021","3","3",0,0.208,-0.208,0,0.302,-0.302,0,0.233,-0.233,0,2.26,"-2.26"
"Plawecki, Kevin","608700","2021","3","3",0,0.32,-0.32,0,0.375,-0.375,0,0.312,-0.312,0,4.12,"-4.12"
"Flores Jr., Bernardo","641576","2021","3","1",1,0.403,0.597,1,0.703,0.29700000000000004,0.754,0.616,0.138,,27.41,
"Slater, Austin","596103","2021","2","1",0,0.02,-0.02,0,0.035,-0.035,0.346,0.358,-0.01200000000000001,0,5.62,"-5.62"
"Pillar, Kevin","607680","2021","1","1",0,0.051,-0.051,0,0.119,-0.119,0,0.065,-0.065,0,0.25,"-0.25"
"Duffy, Matt","622110","2021","1","1",0,0.056,-0.056,0,0.061,-0.061,0,0.072,-0.072,0,0.29,"-0.29"
"Alcántara, Sergio","642727","2021","1","1",0,0.089,-0.089,0,0.109,-0.109,0,0.081,-0.081,0,0.35,"-0.35"
"Knapp, Andrew","595284","2021","1","1",0,0.178,-0.178,0,0.193,-0.193,0,0.17,-0.17,0,1.25,"-1.25"
"Alberto, Hanser","593643","2021","1","1",0,0.017,-0.017,0,0.024,-0.024,0,0.017,-0.017,0,0.03,"-0.03"
"Mayfield, Jack","608686","2021","1","1",0,0.221,-0.221,0,0.223,-0.223,0,0.216,-0.216,0,1.95,"-1.95"
